398.3024
137,(-2.8, 0.0, 0.7),True,321.0829,0.4331665,True
138,(-1.4, 0.0, 2.1),True,322.6931,0.5441589,True
139,(-1.4, 0.0, -3.5),False,0,0,False
140,(2.1, 0.0, 2.8),False,0,0,False
141,(-2.8, 0.0, 2.1),False,0,0,False
142,(-0.7, 0.0, 3.5),False,0,0,False
143,(1.4, 0.0, 2.1),False,0,0,False
144,(-2.8, 0.0, 0.7),True,336.9421,0.4553833,True
145,(-2.1, 0.0, -1.4),True,338.7412,0.5331116,True
146,(1.4, 0.0, 2.1),True,341.2624,0.4221191,True
147,(-3.5, 0.0, -0.7),False,0,0,False
148,(-1.4, 0.0, 2.1),True,344.4609,0.333313,True
149,(-2.8, 0.0, -2.1),True,347.4595,0.4108582,True
150,(-0.7, 0.0, -1.4),True,350.3029,0.400116,True
151,(1.4, 0.0, -3.5),False,0,0,False
152,(2.8, 0.0, -2.1),False,0,0,False
153,(0.7, 0.0, -0.7),False,0,0,False
154,(-3.5, 0.0, -0.7),False,0,0,False
155,(-2.1, 0.0, -2.8),False,0,0,False
